web-scraper-order,web-scraper-start-url,name
"1659354755-3374","https://gbbf.realaledb.com/LiveBar.php","Siren Craft									 - Fruited Sour									  - 7%
										- Speciality											
											B05											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes coming soon ..."
"1659354755-2913","https://gbbf.realaledb.com/LiveBar.php","Birrificio Italiano (Italy)									 - Tipopils									  - 5.2%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Flagship beer of the famous Birrificio Italiano. Tipopils is hopped with selected Tettnanger hops, added also in both boiling and dry hopping. A classic made in Italy."
"1659354755-2966","https://gbbf.realaledb.com/LiveBar.php","Burnside									 - Flint's Gold									  - 4.1%
										- Bitter											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Easy Drinking with a good body, Flint's Gold is a hand crafted beer that combines best quality pale and crystal malts, married to a blend of hops including Pilgrim and Cascade to deliver a fruity, apricot and well hopped finish"
"1659354755-3407","https://gbbf.realaledb.com/LiveBar.php","Steam Town									 - NZ Pale									  - 4.2%
										- Pale											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 New Zealand style pale features the glorious, and often overlooked, Dr Rudi, and Pacific Jade hops with a generous dry hop featuring the Godly Nelson Sauvin"
"1659354755-2944","https://gbbf.realaledb.com/LiveBar.php","Brew 61									 - BDA (Bromsgrove Dark Ale)									  - 4%
										- Dark											
											B08											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A full bodied English dark ale with a strong malt palate and a smooth chocolate finish"
"1659354755-3128","https://gbbf.realaledb.com/LiveBar.php","Harveys									 - Dark Mild									  - 3%
										- Mild											
											B06											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Soft, slightly sweet with a dry aftertaste akin to an infusion of ground nuts. It is refreshing, hydrating and comforting. 'Liquid bread' in every sense."
"1659354755-3284","https://gbbf.realaledb.com/LiveBar.php","North End (New Zealand)									 - Bines that Bind Us									  - 6%
										- Speciality											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3035","https://gbbf.realaledb.com/LiveBar.php","Deep Creek (New Zealand)									 - Framboise BA									  - 7%
										- Other											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3159","https://gbbf.realaledb.com/LiveBar.php","Jaw									 - Wave									  - 4.7%
										- Speciality											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Much experimentation was required in timing the bittering hops to create a beer with a sweet banana taste at the start and smooth wheaty finish representative of the iconic style."
"1659354755-3423","https://gbbf.realaledb.com/LiveBar.php","Struise Brouwers (Belgium)									 - Pannepeut 2021									  - 10%
										- Dark											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2873","https://gbbf.realaledb.com/LiveBar.php","Argo (Italy)									 - Mille Bolle Gialle									  - 5.8%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2976","https://gbbf.realaledb.com/LiveBar.php","Butchers Tears (Netherlands)									 - Smoke and Mirrors									  - 8.5%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3375","https://gbbf.realaledb.com/LiveBar.php","Siren Craft									 - Half Mast									  - 3.4%
										- IPA											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Half Mast is all about the punchiness of an IPA at a fraction of the usual ABV. It has the impact and balance you'd expect from a Siren beer - bitterness without bite, a soft mouthfeel and a hop profile of Citra, Mosaic and Amarillo popping with juicy mango and grapefruit notes"
"1659354755-3219","https://gbbf.realaledb.com/LiveBar.php","Lord Chambray (Malta)									 - Strawberry Peach Sour									  - 3.9%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2826","https://gbbf.realaledb.com/LiveBar.php","8 Wired (New Zealand)									 - 11th Anniversary iStout									  - 15%
										- Stout											
											B18											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A huge chocolatey roasty stout which will warm the cockles of one's heart"
"1659354755-2887","https://gbbf.realaledb.com/LiveBar.php","Backbeat Brewing Company (USA)									 - Just Ask Evan									  - 6.5%
										- Stout											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3078","https://gbbf.realaledb.com/LiveBar.php","Five Points									 - Best - Goldings									  - 4.1%
										- Best Bitter											
											B08											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A single-hopped Best Bitter, brewed with with a different British grown variety each quarter. This version brewed with Goldings hops"
"1659354755-3220","https://gbbf.realaledb.com/LiveBar.php","Lord Chambray (Malta)									 - Sunny Trails									  - 5.7%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3436","https://gbbf.realaledb.com/LiveBar.php","The Beer'd Brewing Company (USA)									 - Midnight Oil Oatmeal Stout									  - 6.2%
										- Stout											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3302","https://gbbf.realaledb.com/LiveBar.php","Paradigm									 - Black Friday									  - 6%
										- Mild											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Very dark, smooth, sweet and smoky. Contains five dark malts to give depth."
"1659354755-2848","https://gbbf.realaledb.com/LiveBar.php","Alder (Italy)									 - Rockfield									  - 6.8%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2936","https://gbbf.realaledb.com/LiveBar.php","Bragdy Twt Lol									 - Horny Goat Ale									  - 4.5%
										- Golden											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Golden but malty ale brewed with United States and New Zealand hops. Uses a hint of 'Horny Goat Weed' in this brew, a herb used for thousands of years in traditional Chinese medicine, said to be an aphrodisiac."
"1659354755-3171","https://gbbf.realaledb.com/LiveBar.php","Kelburn									 - Jaguar									  - 4.5%
										- Golden											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A golden, full bodied ale with undertones of grapefruit and a long lasting citrus, hoppy aftertaste. This beer has bite"
"1659354755-3015","https://gbbf.realaledb.com/LiveBar.php","De Cam (Belgium)									 - Geuze 2019									  - 9.9%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3028","https://gbbf.realaledb.com/LiveBar.php","De Ranke (Belgium)									 - Guldenburg									  - 8%
										- Blonde											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3470","https://gbbf.realaledb.com/LiveBar.php","Ulverston									 - Laughing Gravy									  - 4%
										- Bitter											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 One of our original and most popular beers. A light, copper beer with a balance between malt and hops, leaving a thirst-quenching aftertaste."
"1659354755-3386","https://gbbf.realaledb.com/LiveBar.php","Siren Craft									 - Time Hops Simcoe									  - 8%
										- Other											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes coming soon ..."
"1659354755-3463","https://gbbf.realaledb.com/LiveBar.php","Tributary Brewing Company (USA)									 - Lowlands American Style Brown Ale									  - 5.3%
										- Brown											
											B17											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3173","https://gbbf.realaledb.com/LiveBar.php","Kent									 - Black Gold									  - 4%
										- Dark											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Sweetish, earthy malt aroma with some berry fruits and grassy hops. Flavour is similar with a bitter finish."
"1659354755-3260","https://gbbf.realaledb.com/LiveBar.php","Mumbles									 - Oystermouth Stout									  - 4.4%
										- Stout											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A rich creamy head and dark roasted malt flavours distinguish this classic stout, with the slightest hint of the sea due to real oysters being added."
"1659354755-3438","https://gbbf.realaledb.com/LiveBar.php","The Portsmouth Brewery (USA)									 - Market Street Porter									  - 6.4%
										- Porter											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3381","https://gbbf.realaledb.com/LiveBar.php","Siren Craft									 - Surrounded by the Sound									  - 5.5%
										- Pale											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A showcase of hops: Galaxy gives us big tropical fruit vibes, Nelson Sauvin brings juicy mid-notes, Motueka adds citrus highs while Bru-1 works its punchy pineapple magic. The beer is beautifully soft, with just a hint of welcome pithy bitterness on the finish"
"1659354755-3523","https://gbbf.realaledb.com/LiveBar.php","Windswept									 - American Indian Pale Ale (APA)									  - 5%
										- IPA											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Traditional India Pale Ale with a new world twist. Citrus hops balanced with complex malts. Long tangy finish."
"1659354755-3474","https://gbbf.realaledb.com/LiveBar.php","Urban Island									 - Urban Graffiti									  - 6%
										- Speciality											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A cross between a black IPA and a stout, rammed with smoked and roasted malts, giving a smooth body but with a distinctive, hoppy flavour"
"1659354755-2883","https://gbbf.realaledb.com/LiveBar.php","Ashover Brewery									 - Elderflower									  - 4%
										- Speciality											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Refreshing, crisp and quaffable. Brewed with more fresh elderflowers than you can shake a stick at."
"1659354755-2980","https://gbbf.realaledb.com/LiveBar.php","Canediguerra (Italy)									 - American IPA									  - 6.7%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3483","https://gbbf.realaledb.com/LiveBar.php","Van Moll (Netherlands)									 - Halleluya									  - 9%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Flavours of cherry, oak, red grape, malt, fruity caramel and vanilla. Recognisably a Flemish red style"
"1659354755-2933","https://gbbf.realaledb.com/LiveBar.php","Bradfield									 - Farmers Blonde									  - 4%
										- Blonde											
											B07											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Currently a top seller, this very pale brilliant blonde beer has citrus and summer fruit aromas making it an extremely refreshing ale."
"1659354755-3122","https://gbbf.realaledb.com/LiveBar.php","Halton Turner									 - Quaker Shaker									  - 4.8%
										- Stout											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Taking its name from those ever delicious breakfast oats, this beer utilising a complex malt bill and healthy dose of rolled oats making it is creamy, roasty and giving it that iconic oatmeal stout smoothness, a perfect stout for all seasons"
"1659354755-2965","https://gbbf.realaledb.com/LiveBar.php","Burning Sky									 - Plateau									  - 3.5%
										- Pale											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Pale gold in colour, with a crisp malt edge and sharp bitterness. Plateau has been hopped at different stages of the brew, with a big mix of US & NZ hops to satisfy the discerning drinker.Full in flavour, zesty, refreshing & low in alcohol, this beer will have you returning to the bar for another."
"1659354755-3502","https://gbbf.realaledb.com/LiveBar.php","Vocation									 - Knock Out									  - 6.6%
										- Stout											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A no-nonsense straight up export stout that packs a punch. We used speciality roasted malts and Sabro hops to deliver a beer that pours a jet black with knock out taste. Bold flavours of coffee and dark chocolate, with a subtle hint of coconut. Rich and roasty, with a lingering bitterness"
"1659354755-2981","https://gbbf.realaledb.com/LiveBar.php","Canediguerra (Italy)									 - Berliner Weisse									  - 3.8%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Sour wheat beer with a straw yellow color, a moderate acidity, a light body and a distinctive flavor of cereals and spices."
"1659354755-2919","https://gbbf.realaledb.com/LiveBar.php","Black Storm 									 - Porter									  - 5.2%
										- Porter											
											B07											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Our multi award winning Porter has notes of coffee, chocolate and biscuit. Hopped with all English hops and a classic English yeast. Thick and creamy head follows your down the glass"
"1659354755-2871","https://gbbf.realaledb.com/LiveBar.php","Arbor Ales									 - The Devil Made Me Brew It									  - 5.5%
										- Stout											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A full bodied very drinkable stout, dry hopped with Citra, Mosaic, Bravo and Simcoe."
"1659354755-3137","https://gbbf.realaledb.com/LiveBar.php","Hidden Mountain Brewery (USA)									 - West Coast Pilsner									  - 5.5%
										- Lager											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3120","https://gbbf.realaledb.com/LiveBar.php","Half Moon									 - Dark Masquerade									  - 3.6%
										- Bitter											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A rich ruby brown ale, packed with dark chocolate and liquorice flavours.Warm, smoky, intriguing."
"1659354755-3418","https://gbbf.realaledb.com/LiveBar.php","Struise Brouwers (Belgium)									 - Black Mess									  - 13%
										- Stout											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Black Damnation III was made with Black Albert that aged for 3 months on Paul Melia’s (Mes) favorite Whisky, the Caol Ila’s Distillers Version 1995"
"1659354755-2984","https://gbbf.realaledb.com/LiveBar.php","Castle Rock									 - Preservation									  - 4.4%
										- Bitter											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Brewed to the traditional East Midlands style.  Mid-brown / reddish easy drinking full flavoured best bitter is well rounded with some residual sweetness which is balanced with a resinous hop character.  A hugely popular beer that deserves to be savoured!"
"1659354755-2920","https://gbbf.realaledb.com/LiveBar.php","Black Storm 									 - Tropical Storm 									  - 4.2%
										- Pale											
											B07											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Our Great Taste award winning pale is hopped with 4 American varieties. Expect a tootie fruity/ tropical nose and taste. Sessionable hazy pale ale, great for any time of the year"
"1659354755-3165","https://gbbf.realaledb.com/LiveBar.php","Kaapse Brouwers (Netherlands)									 - Harrie									  - 5.5%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 This delicious blond saison is made with juniperberries, mustardseeds and szechuan- and timutpepper. It's a bit peppery, a bit floral and with a clean and dry finish"
"1659354755-3124","https://gbbf.realaledb.com/LiveBar.php","Hammer (Italy)									 - Wave Runner									  - 6.5%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Pale, dry and very aromatic. The explosive hop profile comes from American varieties (among which Simcoe, Amarillo, Citra and Centennial) used at different stages of production."
"1659354755-3448","https://gbbf.realaledb.com/LiveBar.php","Titanic									 - Chocolate & Vanilla Stout									  - 4.5%
										- Stout											
											B07											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Titanic Brewery is rightly renowned for their Stout. Having won many awards over the years for a genuine dry stout this beer offers a delightfully sweeter alternative. Brewed using Roast Barley and Maris Otter Pale Malt which give a huge amount of rich body to the beer and a generous amount of English North down hops to create a bitter edge, the sweetness comes from the addition of Chocolate and Madagascan Vanilla. It is so rich and opulent that it seems like a pint and a half in one glass!"
"1659354755-2974","https://gbbf.realaledb.com/LiveBar.php","Butchers Tears (Netherlands)									 - Hit Parade									  - 5.5%
										- Pale											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3455","https://gbbf.realaledb.com/LiveBar.php","To Ol (Denmark)									 - Implosion									  - 0.3%
										- Other											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2922","https://gbbf.realaledb.com/LiveBar.php","Blue Monkey									 - Chocolate Amaretto Guerrilla									  - 4.9%
										- Dark											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Chocolate Amaretto Guerrilla is a pitch black beer full of malty complexity. Velvet smooth, with a hint of chocolate and Amaretto"
"1659354755-2923","https://gbbf.realaledb.com/LiveBar.php","Bone Up Brewing Company (USA)									 - Extra Naked Table Beer									  - 4.8%
										- Other											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3048","https://gbbf.realaledb.com/LiveBar.php","East Side (Italy)									 - Sunny Side									  - 7%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3189","https://gbbf.realaledb.com/LiveBar.php","Lambrate (Italy)									 - Atomic IPA									  - 6.2%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2949","https://gbbf.realaledb.com/LiveBar.php","BrewFist (Italy)									 - Spaghetti Western									  - 8.7%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3519","https://gbbf.realaledb.com/LiveBar.php","Wildflower (Australia)									 - Table									  - 2.9%
										- Other											
											B18											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3370","https://gbbf.realaledb.com/LiveBar.php","Sidetrack Brewing Co (USA)									 - Basecamp IPA									  - 6.2%
										- IPA											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3411","https://gbbf.realaledb.com/LiveBar.php","Stone Brewing (USA)									 - Stone Peak Conditions									  - 8.5%
										- IPA											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3271","https://gbbf.realaledb.com/LiveBar.php","Nerd (Sweden)									 - Recursion									  - 10.2%
										- Stout											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3043","https://gbbf.realaledb.com/LiveBar.php","Downton									 - Honey Blonde									  - 4.3%
										- Golden											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Honey Blonde is a light and refreshing blonde/golden ale, with subtle hints of honey and softly sweet malt. The finish is crisp and refreshing."
"1659354755-3209","https://gbbf.realaledb.com/LiveBar.php","Lone Pine Brewing Company (USA)									 - Portland Pale Ale									  - 5.2%
										- Pale											
											B17											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3500","https://gbbf.realaledb.com/LiveBar.php","Vocation									 - Death by Cherries									  - 4.5%
										- Speciality											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A mouth watering jammy sour, with an intense cherry overload. As vibrant in flavour as it in in colour"
"1659354755-3361","https://gbbf.realaledb.com/LiveBar.php","Salopian									 - Darwin's Origin									  - 4.3%
										- Bitter											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A copper coloured beer that evolves with a pronounced hop character which leads to a refined malt finish."
"1659354755-3077","https://gbbf.realaledb.com/LiveBar.php","Firebird Brewing Co									 - Parody									  - 4.5%
										- IPA											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 The big malt base of this amber ale acts as a great foundation to a storm of modern and traditional hops yielding powerful bitterness, huge aroma and long satisfying finish. A true Session IPA"
"1659354755-3371","https://gbbf.realaledb.com/LiveBar.php","Sieman (Italy)									 - Hop & Stave									  - 5.7%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3441","https://gbbf.realaledb.com/LiveBar.php","Three Brothers									 - S'more Porter									  - 4.8%
										- Porter											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A rich marshmallow porter with a smooth roasted chocolate finish. Designed to bring out fond memories of eating sweet stuff and burning things"
"1659354755-3516","https://gbbf.realaledb.com/LiveBar.php","Wild Beer									 - Wild IPA									  - 5.2%
										- IPA											
											B05											

										
									    																				
										 									   
									   								   										   										   										   											   
										 This is our flagship IPA beer which was fermented with our unique 3 yeast blend which provides the beer with a level of acidity that cuts through rich food and a complimentary pink grapefruit hop note from the Talus hops. It is balanced with a dry finish and a low but moreish bitterness"
"1659354755-3180","https://gbbf.realaledb.com/LiveBar.php","Kereru (New Zealand)									 - Truffle Hound									  - 8.5%
										- Speciality											
											B18											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3069","https://gbbf.realaledb.com/LiveBar.php","Farmageddon									 - Mosaic IPA									  - 6.3%
										- IPA											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Our Mosaic IPA is a light bodied, straw coloured and dry IPA. The grain bill leaves nowhere for the essence of the hop to hide. Expect tropical fruit, citrus and resinous pine, backed up with a lasting bitterness."
"1659354755-2914","https://gbbf.realaledb.com/LiveBar.php","Bishop Nick									 - Divine									  - 5.1%
										- Best Bitter											
											B07											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A festival of English flavours featuring spice, nuttiness and caramel, nicely balanced with a mellow hoppiness. Pours dark amber with a deliciously dense creamy head and a warming malt aroma"
"1659354755-3024","https://gbbf.realaledb.com/LiveBar.php","De Kromme Haring (Netherlands)									 - Barbarian Fishing V13									  - 8%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Lucky version 13 contains an absurd amount of oat (both malted and flaked) for an extra creamy body. We like a little bitterness in our hazy IPAs so in the boil we added a load of Citra. We followed that with an exorbitant dry hop charge of Citra Cryo and Mosaic which combine to deliver heady mango aromas topped with juicy blackcurrants"
"1659354755-3110","https://gbbf.realaledb.com/LiveBar.php","Great Newsome									 - Liquorice Lads Stout									  - 4.3%
										- Speciality											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 This stout combines the heady aromas of Pontefract cakes with German hops, roast malt flavours and, of course, real liquorice"
"1659354755-3331","https://gbbf.realaledb.com/LiveBar.php","Ramses Bier (Netherlands)									 - Huismoeder									  - 7.5%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Made with smoked tea and Aurora hops. The flavour is gently smokey with some caramelised malt and grassy peachy hop coming through as well"
"1659354755-2876","https://gbbf.realaledb.com/LiveBar.php","Arkells									 - Saison									  - 3.5%
										- Speciality											
											B07											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes coming soon ..."
"1659354755-3033","https://gbbf.realaledb.com/LiveBar.php","De Ranke (Belgium)									 - XXX Bitter									  - 8%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-2895","https://gbbf.realaledb.com/LiveBar.php","Barsham									 - Pilgrims' Pale Ale									  - 4%
										- Pale											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A Norfolk Pale Ale brewed with Pilgrim hops, in collaboration with The Walsingham Shrine. Guaranteed to quench the thirst of travellers, ancient and modern"
"1659354755-3147","https://gbbf.realaledb.com/LiveBar.php","Hybrid									 - Amarillo Gold									  - 4.5%
										- Golden											
											B12											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Golden ale with one of our favourite hops, perfect for summer drinking"
"1659354755-3292","https://gbbf.realaledb.com/LiveBar.php","Odell Brewing Company (USA)									 - 90 Shilling									  - 5.3%
										- Other											
											B17											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3278","https://gbbf.realaledb.com/LiveBar.php","New River									 - London Tap									  - 3.8%
										- Pale											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A thirst-quenching modern Pale Ale. Bursting with delicious hoppiness it delivers a clean, dry, refreshing taste."
"1659354755-3158","https://gbbf.realaledb.com/LiveBar.php","Jaw									 - Drop									  - 4.2%
										- IPA											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 As one of our debut beers we were looking to create a reliable, dependable session pint with a nice hoppy aroma and a smooth bitter finish. Once we did, we knew we had to keep it"
"1659354755-3138","https://gbbf.realaledb.com/LiveBar.php","Hilltop (Italy)									 - Gallagher									  - 5.5%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 An unusual Irish stout made with seaweed (called dulse in Ireland) gathered from the coast near Belfast and smoked over an oak wood fire. There is an ever-so-slight saltiness on the mouth and a smoky background to the nose: sea and burning oak."
"1659354755-3495","https://gbbf.realaledb.com/LiveBar.php","Verzet (Belgium)									 - Oude Bruin Oak Leaf									  - 6%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 The Flanders Bruin oak aged. More balanced and smoother to drink."
"1659354755-3047","https://gbbf.realaledb.com/LiveBar.php","East Side (Italy)									 - Bill Kilgore									  - 6.3%
										- IPA											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3011","https://gbbf.realaledb.com/LiveBar.php","Dancing Duck									 - Ay Up									  - 3.9%
										- Pale											
											B01											

										
									    																				
										 									   
									   								   										   										   										   											   
										 An eminently drinkable pale session ale. Subtle malt and floral notes are matched splendidly with citrus hop, rounded off with a slightly dry finish."
"1659354755-3016","https://gbbf.realaledb.com/LiveBar.php","De Cam (Belgium)									 - Geuze 2020									  - 6%
										- Other											
											B15											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3193","https://gbbf.realaledb.com/LiveBar.php","Leigh on Sea									 - Boatyard IPA									  - 5%
										- IPA											
											B04											

										
									    																				
										 									   
									   								   										   										   										   											   
										 This classic IPA leans towards a West Coast with a slight haze and big bitter finish. Brewed with Amarillo, Centennial, Mosaic and Simcoe hops."
"1659354755-2970","https://gbbf.realaledb.com/LiveBar.php","Butchers Tears (Netherlands)									 - Animal Space									  - 5%
										- Wheat Beer											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3352","https://gbbf.realaledb.com/LiveBar.php","Rurale (Italy)									 - Seta Special									  - 6.1%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3446","https://gbbf.realaledb.com/LiveBar.php","Timothy Taylor									 - Landlord Dark									  - 4.3%
										- Old Ale											
											B14											

										
									    																				
										 									   
									   								   										   										   										   											   
										 This perfectly balanced mellow dark beer has body and depth. It has a fruity, toasted aroma with hints of chocolate, citrus and roasted malts on the tongue. A darker shade of pale"
"1659354755-2945","https://gbbf.realaledb.com/LiveBar.php","Brew 61									 - Greenfields Gold									  - 3.8%
										- IPA											
											B08											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A lovely light, golden session IPA. A fresh citrus aroma is balanced with a light, hoppy and malt taste with a subtle bitterness"
"1659354755-3216","https://gbbf.realaledb.com/LiveBar.php","Lord Chambray (Malta)									 - Manhattan									  - 9%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3023","https://gbbf.realaledb.com/LiveBar.php","De Graal (Belgium)									 - Triverius									  - 6.8%
										- Other											
											B15											

										
									      										
										 									   
									   								   										   										   										   											   
										 Tasting notes not available"
"1659354755-3528","https://gbbf.realaledb.com/LiveBar.php","Wye Valley									 - Hereford Pale Ale (HPA)									  - 4%
										- Pale											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 HPA is a truly delightful pale ale. It's smooth on the palate, and boasts a citrus hop aroma leading to a balanced bitter finish. Locally grown Target and Celeia hops play an important part in making this such a distinctive beer. With Maris Otter pale malt and malted wheat also being used, this is very much a pale ale with all the right ingredients."
"1659354755-3115","https://gbbf.realaledb.com/LiveBar.php","Grey Trees									 - Afghan Pale Ale									  - 5.4%
										- Pale											
											B03											

										
									    																				
										 									   
									   								   										   										   										   											   
										 Crafted like an American pale ale, we use Cascade, Citra and Simcoe hops. The Maris Otter malt provides a perfect light colour and dryness to compliment the crisp taste and full aroma of the hops. These gives a tropical hop aroma paired with the unique taste combination of these three distinctive hop varieties making it both full in flavour and crispy thirst-quenching."
"1659354755-3174","https://gbbf.realaledb.com/LiveBar.php","Kent									 - Prohibition									  - 4.8%
										- Golden											
											B09											

										
									    																				
										 									   
									   								   										   										   										   											   
										 A citrusy pale ale, highly hopped with cocktail of US hops. A tribute to America's contribution to modern brewing."
